History Price / Date,CCL,CDC,CRE,D2D,DIG,DXG,HDC,HDG,HPX,IJC,ITC,KBC,KDH,LHG,NBB,NLG,NTL,NVL,PDR,SZL,TCH,TDC,TIP,TIX,VHM,VPI
10/24/2022,"4,882","11,556","12,000","15,905","18,979","10,792","17,343","19,038","25,550","6,618","10,000","19,950","16,679","14,203","16,000","20,133","7,568","74,400","39,317","26,328","6,071","15,300","13,611","23,494","44,600","47,493"
10/25/2022,"4,596","11,587","12,000","15,004","17,682","10,055","16,154","17,832","25,500","6,754","9,300","18,600","15,778","15,175","15,200","18,902","7,136","75,000","39,066","25,356","5,804","14,250","12,797","23,879","44,600","47,411"
10/26/2022,"4,596","11,556","12,000","15,125","16,472","9,356","15,139","16,593","25,300","6,618","8,800","17,300","16,304","15,513","16,000","19,342","6,848","74,500","38,062","25,303","5,443","13,300","12,797","23,571","43,500","46,920"
10/27/2022,"4,790","11,429","12,400","16,025","17,120","9,977","16,183","17,734","25,400","7,080","9,350","17,500","17,280","16,570","17,050","20,441","7,321","73,900","37,978","24,898","5,818","13,700","13,379",,"44,000","47,329"
10/28/2022,"4,967","11,429","12,500","16,745","16,429","10,482","16,357","18,973","26,200","7,162","9,400","17,800","17,280","16,401","16,600","20,221","7,362","72,500","37,309","24,925","5,934","13,400","13,340","23,879","44,900","47,983"
10/31/2022,"4,925","11,270","12,550","16,415","15,305","10,870","16,357","19,364","25,700","7,162","8,900","17,500","17,055","16,485","16,500","20,045","7,239","70,000","36,556","24,817","5,768","12,500","13,185","25,497","45,000","47,411"
11/1/2022,"4,823","11,556","12,300","15,905","16,342","11,181","17,488","19,103","25,900","7,244","8,900","17,450","17,130","16,147","17,650","19,869","7,198","70,000","35,469","26,274","5,861","12,600","13,340","23,956","45,000","47,738"
11/2/2022,"4,764","11,556","12,350","15,905","16,083","10,637","18,677","19,625","25,800","7,217","8,970","17,900","17,280","15,893","18,000","20,397","7,074","69,200","34,967","26,274","5,804","13,450","13,185","24,650","44,900","47,820"
11/3/2022,"4,613","11,556","12,300","15,905","15,391","10,521","19,605","19,853","25,600","7,189","8,770","17,700","17,318","15,640","17,700","20,485","6,869","64,400","33,712","24,817","5,660","12,700","13,030","24,650","45,000","47,820"
11/4/2022,"4,478","11,429","12,000","15,545","14,353","9,822","18,561","18,875","25,600","6,699","8,160","16,500","16,116","15,217","16,600","19,078","6,416","59,900","31,370","24,817","5,270","11,850","12,797","25,189","44,500","47,411"
11/7/2022,"4,166","11,397","11,400","15,004","13,359","9,162","17,285","17,571","25,000","6,236","7,590","15,350","14,989","14,372","16,300","17,759","5,984","55,800","29,195","24,277","4,903","11,050","12,332",,"43,900","47,247"
11/8/2022,"4,031","11,429","11,200","14,704","12,451","8,541","16,966","18,256","24,400","6,100","7,060","15,250","15,252","14,794","16,350","17,583","6,396","51,900","27,187","25,896","5,227","10,300","12,370",,"43,800","47,002"
11/9/2022,"4,301","11,587","11,350","14,764","11,587","8,812","18,126","17,930","22,700","6,209","7,380","14,200","15,252","15,048","16,250","17,759","6,622","48,300","25,305",,"5,472","9,580","12,409","24,264","44,550","47,002"
11/10/2022,"4,132","11,429","10,600","13,744","10,808","8,230","17,691","16,691","21,500","5,801","6,870","13,950","14,275","14,034","16,000","16,528","6,170","44,950","23,548","26,447","5,090","8,910","11,556","24,264","43,950","46,185"
11/11/2022,"4,090","11,206","10,500","12,784","10,073","7,656","17,865","17,082","20,000","5,397","6,390","14,600","15,177","13,780","15,950","17,056","6,293","41,850","21,917","24,794","4,737","8,290","10,780","24,264","44,150","46,593"
11/14/2022,"3,820","11,175","10,250","11,914","9,382","7,120","17,720","16,300","18,600","5,022","5,950","14,950","15,252","13,104","14,850","16,660","6,087","38,950","20,411","24,684","4,412","7,710","10,354","24,264","44,000","46,512"
11/15/2022,"3,559","11,175","9,800","11,103","8,733","6,623","16,502","15,159","17,300","5,256","5,540","15,000","14,576","12,343","13,850","15,517","5,923","36,250","18,989","24,243","4,110","7,180","9,850","24,264","43,400","46,430"
11/16/2022,"3,803","11,206","10,450","11,794","9,338","7,081","17,633","16,202","16,100","5,610","5,920","16,000","15,214","13,188","13,500","16,572","6,334","33,750","17,693","25,455","4,391","7,680","10,509","24,264","44,900","43,242"
11/17/2022,"4,064","11,429","10,500","11,884","9,641","7,570","17,894","17,278","15,000","5,719","6,330","16,050","16,191","14,076","12,600","17,715","6,581","31,400","16,480",,"4,693","8,000","11,207",,"47,950","46,021"
11/18/2022,"4,301","11,302","10,500","11,854","10,290","8,075","19,141","17,604","13,950","5,937","6,770","16,400","16,604","15,048","12,800","18,946","6,807","29,250","15,350","25,510","5,018","8,230","11,983",,"48,000","46,512"
11/21/2022,"4,554","11,302","10,500","12,124","10,981","8,152","19,286","17,734","13,000","5,964","7,240","16,800","16,829","15,809","13,150","20,265","6,910","27,250","14,305","25,510","5,364","8,500","12,758","24,650","46,950","45,122"
11/22/2022,"4,638","11,302","10,500","12,124","11,241","7,920","18,851","17,408","12,100","5,855","7,400","16,850","16,867","16,063","13,000","20,309","6,910","25,350","13,343","25,345","5,739","8,650","12,215",,"45,300","42,588"
11/23/2022,"4,486","11,365","10,450","12,004","10,462","7,454","18,039","16,919","11,300","5,637","7,000","16,700","16,416","15,978","12,100","19,473","6,889","23,600","12,422","25,620","5,724","8,200","12,254","25,652","44,400","44,795"
11/24/2022,"4,461","11,429","10,300","11,764","10,506","7,687","18,909","16,887","10,550","5,664","7,470","16,750","15,778","15,978","12,800","20,660","6,869","21,950","11,586","24,298","5,840","8,000","11,828",,"45,000","45,204"
11/25/2022,"4,604","11,429","10,500","12,364","11,241","8,191","20,185","18,060","9,820","6,046","7,990","17,700","16,867","16,316","12,950","21,979","7,301","20,450","10,791","25,345","6,215","8,560","12,215",,"47,000","46,593"
11/28/2022,"4,840","11,683","10,900","13,204","12,019","8,735","20,011","19,234","9,140","6,454","8,300","18,900","18,032","17,457","13,500","23,518","7,506","20,450","10,038","25,841","6,647","9,150","12,642",,"50,200","47,411"
11/29/2022,"4,941","11,683","11,000","13,804","12,797","9,317","21,404","19,266","8,510","6,890","8,390","20,200","19,271","17,119","13,550","24,265","7,403","21,850","10,708","25,896","6,532","9,790","12,952",,"53,100","47,983"
11/30/2022,"4,933","11,714","11,100","14,284","13,662","9,938","21,462","20,603","9,100","7,298","8,500","21,150","20,586","17,669","13,900","25,056","7,506","23,350","11,419","25,731","6,561","10,450","13,573",,"54,500","49,863"
12/1/2022,"5,043","11,683","11,850","15,275","14,613","10,598","20,765","20,473","9,730","7,026","8,600","20,200","20,436","18,092","14,850","24,221","7,218","23,350","12,213","25,731","6,503","11,150","13,573","25,571","53,500","49,781"
12/2/2022,"5,220","11,778","11,900","15,275","15,607","11,336","22,216","21,516","9,070","7,407","8,900","21,600","21,863","18,218","15,250","25,803","7,527","23,800","13,050","26,392","6,644","11,850","13,573","25,652","57,200","49,046"
12/5/2022,"5,304","11,873","12,450","15,185","16,688","11,724","20,939","21,483","8,440","7,434","8,700","22,050","23,366","18,768","14,800","26,287","7,445","22,150","13,928","26,612","6,436","11,250","13,960","25,251","58,300","48,964"
12/6/2022,"5,076","11,683","11,600","14,404","15,521","10,909","19,489","20,603","7,850","6,917","8,400","22,100","22,201","17,542","13,800","25,716","6,930","20,600","12,966","26,447","5,988","10,800","12,991","25,652","55,000","48,310"
12/7/2022,"4,731","11,683","10,800","13,684","14,440","10,171","18,126","19,755","7,310","6,536","8,040","22,100","22,464","17,331","12,850","24,836","6,519","19,200","13,217","25,896","5,573","10,750","12,487","25,652","55,500","48,392"
12/8/2022,"4,764","11,651","10,800","14,194","15,434","10,870","19,373","20,538","6,800","6,972","8,180","23,250","22,765","18,092","12,900","26,375","6,581","17,900","13,886","25,786","5,955","11,500","12,448","25,652","55,400","48,147"
12/9/2022,"4,773","11,683","10,750","14,104","16,472","11,142","19,141","20,864","6,990","7,189","8,200","23,750","22,577","18,218","13,150","26,551","6,499","16,650","13,803","25,345","5,930","11,500","12,836","25,652","54,100","47,901"
12/12/2022,"4,882","11,651","10,400","14,704","15,348","10,365","18,271","20,310","7,470","6,863","8,000","22,100","20,999","17,753","13,100","25,100","6,581","17,800","12,966","26,171","5,872","10,700","12,836","25,652","50,500","47,656"
12/13/2022,"4,933","11,619","10,200","14,494","15,953","11,064","19,141","20,831","6,950","7,080","8,060","22,500","20,962","17,753","13,000","26,655","6,704","18,200","12,966","26,447","6,054","10,950","12,991","26,052","53,000","47,493"
12/14/2022,"4,916","11,683","10,400","14,704","15,391","10,986","19,779","21,059","6,850","7,189","8,290","22,800","21,037","18,092","13,200","27,099","6,848","18,500","12,548","26,998","6,478","10,750","13,883","26,052","53,000","47,411"
12/15/2022,"4,866","11,746","10,250","14,524","15,737","11,724","20,649","22,168","6,470","7,244","8,290","22,800","21,187","18,049","13,050","27,099","7,177","17,900","12,004","26,171","6,386","10,900","14,813",,"50,700","47,493"
12/16/2022,"4,866","11,746","10,250","14,884","16,429","11,724","20,504","22,624","6,350","7,734","8,300","23,000","20,661","18,134","13,200","27,099","7,486","18,200","12,130","26,502","6,561","11,650","14,581",,"49,300","45,940"
12/19/2022,"5,017","11,841","10,100","14,854","15,564","10,948","19,083","21,288","5,920","7,462","8,230","22,000","20,060","18,430","12,700","27,277","7,033","17,500","11,544","28,155","6,104","11,250","13,573","26,052","48,200","45,940"
12/20/2022,"4,874","11,810","9,450","14,284","14,483","10,404","18,561","20,864","5,510","6,944","7,660","21,900","19,384","17,753","12,500","27,277","6,684","16,300","10,791","26,282","5,813","10,500","13,495",,"48,200","45,940"
12/21/2022,"4,646","11,810","9,600","13,804","13,489","10,365","17,314","20,733","5,130","6,890","7,200","21,500","18,858","17,838","12,000","27,099","6,643","15,200","10,038","27,549","5,739","9,900","13,495","26,052","48,500","45,940"
12/22/2022,"4,705","11,810","9,700","13,804","13,921","10,598","17,343","20,473","5,450","7,053","7,140","21,400","20,173","17,922","12,600","27,099","6,643","15,500","10,708",,"5,813","10,300","13,573","26,133","49,000","45,858"
12/23/2022,"4,638","11,810","9,030","13,654","13,705","10,249","17,691","20,701","5,100","6,999","7,050","21,500","19,722","18,049","12,800","26,655","6,519","15,100","10,917",,"5,780","10,650","13,611","26,052","49,800","45,694"
12/26/2022,"4,317","11,714","9,300","13,654","12,754","9,550","16,473","19,495","4,750","6,536","6,560","20,000","18,520","17,711","12,750","25,722","6,211","14,050","10,164","27,273","5,382","9,910","13,107","26,052","47,000","45,531"
12/27/2022,"4,402","11,778","9,500","13,684","13,619","10,055","17,285","20,375","4,580","6,781","7,000","21,400","19,797","17,711","12,900","26,655","6,355","14,400","10,540",,"5,730","10,350","13,456","26,453","47,500","45,449"
12/28/2022,"4,410","11,746","9,700","13,564","13,575","9,977","17,517","20,212","4,710","6,726","7,190","22,850","20,323","18,092","12,900","26,699","6,355","14,350","11,251","26,998","5,730","10,350","13,611",,"47,700","45,204"
12/29/2022,"4,360","11,714","10,000","13,624","12,797","9,628","17,140","19,984","4,800","6,590","7,010","23,900","20,999","18,007","12,850","26,566","6,334","14,650","11,209","26,061","5,697","10,100","13,611","27,856","47,800","45,040"
12/30/2022,"4,385","11,587","10,300","13,654","12,365","9,899","16,763","20,473","4,600","6,590","6,920","24,200","19,910","18,049","12,850","27,544","6,375","14,000","11,377","26,171","5,639","10,100","14,180",,"48,000","43,978"
1/3/2023,"4,486","11,746","9,900","14,014","13,229","10,559","17,923","21,320","4,910","7,026","7,400","24,700","21,037","19,275","13,550","28,388","6,643","14,650","12,172","26,447","5,988","10,800","14,302","26,052","49,400","44,223"
1/4/2023,"4,469","11,746","9,900","13,954","13,575","10,482","17,923","20,864","4,750","7,080","7,420","26,000","20,924","20,205","13,600","27,544","6,601","14,000","12,548","26,447","5,896","10,900","14,424","26,453","49,000","43,732"
1/5/2023,"4,402","11,746","9,650","13,864","13,705","10,404","17,865","21,516","4,600","7,189","7,400","26,000","20,811","19,867","13,500","27,321","6,663","13,700","12,673","26,447","5,905","10,950","14,058",,"49,700","43,651"
1/6/2023,"4,385","11,714","9,400","13,684","13,056","10,249","18,445","21,320","4,700","6,999","7,300","24,950","20,887","19,360","13,100","26,788","6,643","13,600","12,339","25,896","5,780","10,700","13,814",,"49,900","43,651"
1/9/2023,"4,385","11,714","8,820","13,444","12,797","9,899","18,271","20,896","5,020","6,944","7,330","25,100","20,999","19,191","13,150","25,322","6,581","13,850","11,921","26,447","5,772","10,750","13,774","26,453","50,200","43,651"
1/10/2023,"4,343","11,746","8,660","13,534","13,056","9,744","17,865","20,440","5,370","7,135","7,380","24,950","20,962","19,317","13,000","24,611","6,704","13,950","11,921",,"5,863","10,800","13,611",,"49,750","43,569"
1/11/2023,"4,326","11,746","8,700","13,534","13,402","10,365","17,778","20,733","5,300","7,135","7,500","25,000","21,112","19,360","13,000","24,834","6,992","14,900","12,381","25,345","5,921","10,800","13,733",,"50,800","43,732"
1/12/2023,"4,317","11,746","8,660","13,204","13,143","10,132","17,981","20,603","5,050","7,189","7,410","25,400","20,135","19,402","13,000","23,723","6,889","14,950","12,255",,"5,847","10,850","13,814",,"51,500","43,651"
1/13/2023,"4,317","11,746","8,590","13,204","13,186","10,016","17,633","20,799","4,980","7,353","7,360","25,000","19,684","19,740","12,900","23,323","6,889","14,300","11,711",,"5,863","10,900","13,814","27,255","52,000","43,487"
1/16/2023,"4,258","11,746","8,300","12,964","12,884","9,977","17,285","20,473","4,800","7,571","7,450","24,800","19,797","19,656","12,900","22,746","6,889","13,650","11,460","24,133","5,813","10,900","13,774",,"51,300","43,324"
1/17/2023,"4,301","11,714","8,190","13,174","13,402","10,559","17,807","21,385","4,950","7,788","7,800","25,250","20,135","19,782","13,300","23,545","6,992","14,000","11,795","25,813","6,121","11,050","14,424",,"52,000","43,324"
1/18/2023,"4,385","11,810","8,620","13,504","14,310","10,986","18,358","21,646","5,050","7,734","8,100","25,450","20,887","19,867","13,250","24,656","7,445","14,150","11,962","25,345","6,262","11,800","14,708","27,255","52,500","43,242"
1/19/2023,"4,478","11,810","8,560","13,804","14,267","10,870","18,387","22,005","5,050","7,816","8,180","25,200","20,736","20,247","13,300","25,367","7,403","14,050","11,837",,"6,245","11,400","14,708",,"52,200","43,324"
1/27/2023,"4,604","11,968","8,650","13,924","13,964","10,948","18,097","22,037","5,040","7,843","8,000","26,950","20,774","21,008","13,200","25,322","7,424","13,950","11,460","26,447","6,287","11,800","14,627",,"53,300","43,487"
1/30/2023,"4,807","11,905","9,000","13,954","14,699","11,181","19,344","21,744","5,140","7,952","8,300","26,550","20,849","20,755","13,800","26,122","7,445","13,950","11,460","26,447","6,503","11,650","14,465",,"51,500","43,324"
1/31/2023,"4,773","11,873","8,940","13,984","15,132","11,569","19,837","22,298","5,270","8,061","8,300","25,900","21,037","20,755","13,750","25,944","7,589","14,200","11,586","26,447","6,461","11,600","14,627","26,453","50,900","43,406"
2/1/2023,"4,646","11,746","8,800","14,284","14,094","10,792","18,474","21,353","5,300","7,516","7,900","24,300","19,910","19,317","12,800","24,700","7,074","14,550","11,628","25,896","6,312","10,800","14,627",,"48,000","43,160"
2/2/2023,"4,621","11,810","8,500","14,344","13,489","10,443","17,807","20,864","5,240","7,326","7,720","23,000","19,985","19,064","12,900","24,700","7,033","14,200","11,502","26,447","6,063","10,050","14,140",,"47,900","43,324"
